P_10,dP_10,P_11,dP_11,P_12,dP_12,P_13,dP_13,P_21,dP_21,P_22,dP_22,P_23,dP_23,P_31,dP_31,P_32,dP_32,is_leak,leak_node,leak_area,hour
48.91102833407585,39.70012017142325,36.76033313507187,45.87229320503949,39.00952889974766,41.90768800019854,39.44184564778498,42.64045254260595,38.506763031916584,42.9117746309691,39.48382580277849,42.66845310213335,40.929922413044224,42.611988903994,36.26311589595474,43.88023976046651,33.69532680317374,42.86879798853292,1,11,0.004918849077072686,24
81.59102274832347,-2.0562054434801382,81.00875311039754,-1.4739358055542056,84.89769789394977,-2.229154446487982,86.27323681414765,-2.21511087273376,84.09197426224208,-1.6708720978714666,86.04093865438213,-2.074214064770075,87.25883687644664,-1.7750423787546055,83.81096215255127,-1.5862302325858764,80.54506516809406,-1.4177653213111796,0,Normal,0.0,18
38.29939727121084,54.74436440719008,35.47775442350828,52.1971485950123,36.19250903948177,50.65001951859659,36.52821875986623,51.19787516487359,34.60943147635591,51.93648197440773,36.66959446584641,50.9731009086996,37.47772717359745,51.548516987146606,33.242935048783366,51.670003357547486,30.572837494696568,50.756296251840055,1,10,0.004766029779568166,10
84.62644570143524,-5.6286781160327735,84.6961660594306,-5.698398474028124,88.25906253586193,-6.127568807841854,90.43685101526336,-6.915774793289813,87.57863793975041,-5.694585494819066,89.75460012383603,-6.324925253663409,90.56923370966267,-5.622488931409961,87.5264939645951,-5.838811764066989,84.96184098320154,-6.37159085585543,1,11,0.001056373661504613,19
85.07954084820746,-0.8588225533977862,84.42399141969769,-0.20327312488801397,88.52309347076671,-0.7865402176718277,89.72242212322097,-1.1954305212258447,87.33248706471299,-0.9463036848635369,89.0214110858722,-0.9932284324515734,90.32623672497007,-0.8118726959067715,86.06954579445863,-0.7550238238869724,82.94512901438274,-0.9483746046470145,0,Normal,0.0,13
90.55495560121905,-9.513437086879051,86.62697894845095,-5.585460434110956,86.53758170251633,-2.2664148933743746,87.39087215403823,-1.880528064977355,87.71081423612188,-3.963960691476217,87.96160779075133,-2.6449379429491984,89.34899236661842,-2.5230067162866163,86.16306727973632,-2.832311213140386,81.98777581453656,-1.8097633929423154,1,10,0.001047406407036023,16
90.15466477061672,3.338155900969113,85.53569482535536,2.6503307053431797,84.8959059821676,2.514398736302681,84.73287168113107,3.557687706593825,82.59530995764894,4.498385869643272,82.94027445363444,5.26218900561868,83.65959621799001,5.9274329247546405,81.30792314158896,4.155477436626484,77.61746345221464,4.2655489852006525,1,23,0.0008258152943210871,11
53.627849448270595,24.728420468857948,42.32304276921409,36.03322714791445,37.25783542550087,44.32808278642054,32.641294256268054,50.18380123558643,35.62721199560549,45.43439295184571,31.773504351761705,50.8579168988437,19.562222426457886,64.57851462667787,33.02530050320379,47.62020696621844,28.5026043723985,48.99015945202721,1,23,0.008147888445693412,20
87.88996200253354,-6.8484434881935385,82.14611657061457,-1.1045980562745683,80.58967463801228,3.681492171129676,81.17517212226156,4.335171966799322,77.91847910300491,5.828374441640747,80.12952861671111,5.187141231091019,80.26821905947179,6.5577665908600125,63.16015022491691,20.170605841679027,12.423872972336827,67.75413944925742,1,32,0.005062942553387605,16
91.65943650446962,-0.7417397266586931,85.89549736662727,-0.6397332768345052,84.49031262038606,-0.3351578582757355,86.44627945336686,-1.3922237258207133,84.27313765151679,-0.31970848976028776,85.50604398476375,-0.5138012892264499,86.91283199481994,-0.5418276428136295,83.07686287538742,-0.7693888161090996,79.34858356280586,-0.6415678843002297,0,Normal,0.0,2
80.16916286762707,0.06678106754229418,79.60601806124856,0.6299258739207971,83.86238480534718,-0.3967925753785835,84.45822380192185,0.24654570796992914,82.36747739558344,0.5738015698967018,84.8748024375034,-0.363707168867478,86.32609520878033,-0.30568413761450586,82.2197229405199,0.3054585469167108,79.57282018057519,-0.2003823381386809,0,Normal,0.0,17
80.50138077307511,0.5401377412648856,81.11835987932284,-0.07684136498284033,84.19710812822059,0.07405868092136814,84.83606621666122,0.6742778723996565,83.77080222930825,-0.02394868466258515,84.80883229516911,0.5078375526330206,85.82547661761186,1.0005090327199468,82.87104229367863,0.4597137729173113,78.53666921918659,1.6413432024076542,0,Normal,0.0,16
84.17378546089026,8.869976217510668,77.62260196179875,10.05230105672183,76.43861182585648,10.403916732221873,73.15264759319065,14.573446331549164,71.87352752153721,14.672385929226422,70.48016069668614,17.162534677859867,64.23367986187068,24.792564298873373,69.76013624754712,15.152802158783729,64.74666961369412,16.582464132842503,1,23,0.0034133653499342272,10
87.7510407934469,4.1694297950009656,80.85513478013144,5.541478603057385,83.18623997831341,2.882337293476809,80.49999446467038,5.783440579572044,68.92491095852007,15.523217839131732,75.31459492456706,10.502903343562664,76.53129464744613,10.631258957927415,4.141227524003992,77.65212319208197,22.481039157056983,55.508842234210675,1,31,0.008602429000918137,6
92.5053140606667,-0.5848434722188358,87.0163266307553,-0.6197132475664802,87.47561869070672,-1.4070414189165064,86.87920225140685,-0.5957672071644282,85.82249814199999,-1.3743693443481817,86.47217756204988,-0.6546792939201538,87.87503643899328,-0.7124828336197311,82.72383928375608,-0.9304885676701105,78.43309060228071,-0.44320921101305544,0,Normal,0.0,6
49.59457943940985,43.898241232175984,39.38298136569625,48.80304416500229,39.836380927509715,47.57392379096057,40.52243330800618,47.76812607971872,39.04810270255946,48.04559312473275,41.55913696322396,46.64332649602916,42.30771903876543,47.27931010397923,37.11451270714379,48.34888787107165,34.364185043745614,47.518827393669675,1,11,0.0042366006691767,11
3.107303612621883,88.813166975826,0.7694104139756766,85.62720296921314,0.0,86.06857727179022,0.0,86.28343504424242,0.0,84.4481287976518,0.16450901720534292,85.65298925092438,0.5013903737866964,86.66116323158685,0.046703399943732925,81.74664731614223,0.22001914394792382,77.76986224731974,1,10,0.012581970604706949,6
88.44507424782867,-0.5712950165854238,82.34585558269947,-0.5515220330914872,80.64538787725493,-0.9705206252749861,81.78365405299667,-0.7558468419587712,81.2563063189661,-0.5282600947119818,80.98436121920473,0.1588876632448688,83.03114548063081,-0.48290840414802005,80.00626187593319,-0.2602262632735659,76.75416533584273,-0.62130687920056,0,Normal,0.0,23
77.99384967774562,-1.3879099013171725,77.62522525145522,-1.019285475026777,80.97904065712342,-1.015632486444673,82.65892945476556,-1.6567650926221091,79.9785886062658,-0.9084368836621906,81.88518038718841,-1.2129731207823369,83.45799252531141,-1.286802049799988,79.52205896395967,-1.1608003853941966,76.40273755160956,-1.2679275497401363,0,Normal,0.0,22
90.47852125483332,1.493533956612552,85.03128846338882,1.4240198188236377,85.62713097523202,0.5062878443308279,84.30203613521377,2.045755408706384,83.0848784970988,1.4260537090508194,84.05905915076453,1.8220455493114542,85.73117357400629,1.495106640892331,80.63182030614132,1.2245108421529949,75.75119460788314,2.301878816965697,0,Normal,0.0,7
63.36802513587431,19.682511273856655,53.75931033364,29.291226076090965,49.85214205827889,36.555862745739326,47.26111720597379,40.185643789451206,48.14869336061801,37.366054995218434,46.33873712249823,40.77806677715,38.72911387844875,49.88667323030182,45.577166139934874,39.228689071778845,41.92726221734889,39.65214441764747,1,23,0.004694349797963591,14
27.774399205043704,66.40681440270431,15.362326259088109,73.60734657766288,16.196946931882795,71.7757935135835,17.068188064729565,72.03804211519774,15.622700052018981,72.59339419502234,17.18582444481374,71.95090602762687,18.39133088787695,72.14698020748848,13.885002091245461,73.09869436023152,10.898625158869514,72.56562504922843,1,11,0.011248893878835415,12
62.705326757103634,16.292440828298837,54.393016479805375,24.604751105597096,49.94268103470514,32.18881269331494,47.46855768641287,36.05251853556067,49.22650519889946,32.65754724603188,45.704012321824635,37.725662548347984,35.06041911313103,49.886325665121674,47.856830848746625,33.83085135178149,43.15413780057258,35.43611232677353,1,23,0.006529270488176483,19
48.544166973631704,32.497351540708294,35.540108911822365,45.50140960251763,27.555267372391775,56.715899436750185,0.0,85.51034408906088,30.271702314286905,53.475151230358755,27.863082924329113,57.45358692347302,24.811208635813877,62.014777014517925,29.05411679828445,54.276639268311484,23.77977914699448,56.39823327459977,1,13,0.013893197200894098,16
92.28793312546271,-12.753115820619385,88.09277159635451,-8.55795429151118,87.17894058272658,-4.510397135264796,88.89530697386454,-4.837181032450644,86.71544638770115,-4.2943442233305404,88.44784917452809,-4.4811245849160315,90.30868515088714,-4.824890653195112,78.95338437612736,3.271347543838033,78.2723573047457,0.854942542037179,1,31,0.0008812207527582567,18
77.21762248421634,-0.6116827077878924,75.48917257300046,1.1167672034279832,76.92808769844827,3.035320472230481,78.00291172511058,2.9992526370328676,76.73086845533925,2.3392832672643635,79.5982058746576,1.0740013917484816,80.56406733368144,1.6071231418299874,76.01795782750989,2.3433007510555797,72.9058830523964,2.2289269494730206,1,10,0.003510320382797084,22
94.8453051556805,-1.80154347727958,89.5849665821848,-1.9100635636642238,88.5452870270816,-1.7027584690032427,89.33452537106595,-1.6084314463261364,88.80024419616906,-2.2543307454054258,89.36458298134298,-1.7218876067969688,90.91374789014607,-1.8875037294020132,86.28474143190664,-1.3718030255757867,83.29722970715655,-1.9680959606199195,0,Normal,0.0,10
43.24810749751323,35.10816241961531,30.77531260665164,47.580957310476904,28.340666945423308,53.2452512664981,27.42344326828947,55.40165222356501,8.692661710185032,72.36894323726617,22.430802681154784,60.20061856945061,25.442496712150184,58.69824034098556,9.201580669910756,71.44392679951147,10.507508458612786,66.98525536581292,1,21,0.0123302368552086,20
47.39749275858283,30.958777158545715,36.61556503087163,41.740704886256914,34.11002110141823,47.475897110503176,33.916772480086784,48.9083230117677,17.44440651048058,63.617198436970625,30.219692398039232,52.41172885256617,33.04292659839489,51.09781045474086,18.22652469617853,62.4189827732437,18.72252936040234,58.77023446402337,1,21,0.010807332766032568,20
87.17298554224854,1.4381629632505621,81.24658292037957,1.3860434197317915,79.48129866459888,1.4359182353473159,81.64330452637793,0.43899366401299744,80.93462561946299,0.48391204342269134,80.8670314137399,1.285247491171944,82.48871636648659,1.0531949505516423,79.4996343852873,0.6437212711339555,75.50410363801394,1.0600211536927162,0,Normal,0.0,24
86.17684964373713,-1.9561313489274568,81.43761542838702,2.7831028664226523,81.05744417084063,6.679109082254257,80.86130351475137,7.665688087243751,77.59734447676746,8.788838903081995,79.25093241726286,8.77725023615777,80.42957761985251,9.084786409210793,62.949813932380415,22.364708038191246,19.566532292970077,62.43022211676565,1,32,0.006539541853828549,13
46.101059375657044,32.2552105414715,34.91764532168163,43.43862459544691,32.66540262123371,48.9205155906877,32.1152130427834,50.70988244907108,15.205928701803186,65.85567624564801,27.80356553858935,54.827855712016046,30.7222681368195,53.41846891631625,15.134607168057004,65.51090030136523,15.98972641829466,61.50303740613105,1,21,0.011237601026756628,20
87.74703199857076,-3.5263137037610903,80.99141164975872,3.229306645050954,79.54989348838959,8.186659764705297,79.0786931357256,9.44829846626952,75.47518549141677,10.91099788843269,77.01806373374747,11.010118919673161,77.76884799829969,11.74551603076361,58.12297492131164,27.191547049260024,5.333915466003614,76.66283894373211,1,32,0.0054546638371528915,13
93.02684197117533,1.1543716365726908,88.26058114253675,0.7090916942142371,87.15986443828895,0.8128760071773371,88.37428738895142,0.7319427909758929,87.11532285479154,1.1007713922497828,88.15909099676708,0.9776394756735272,89.89095324922079,0.6473578461446436,86.10909140227912,0.8746050491978679,82.61437950392519,0.8498707041727585,0,Normal,0.0,12
77.13415224551062,10.739626985732627,78.07526405018984,3.71906949941814,84.20730595073778,-4.532438698757829,83.66511267680768,-2.637305465769785,79.85932036149043,0.8687258627636822,82.30632785437187,-1.1630789719222747,84.25734307323789,-1.709105996755099,78.74035882594264,1.0056767867169896,76.68475183247686,-0.5518933758346947,1,21,0.001197102144039568,23
83.11802349101069,-0.06748708127972236,82.24833739463581,0.8021990150951552,86.2491274736557,0.1588773303625146,87.04423904084445,0.40252195458054985,85.59302712256144,-0.07827876672499201,86.85286813149486,0.26393576815337383,87.67543364033054,0.9403534684200281,84.14012928454275,0.6657259271709677,80.30993912416534,1.2694675108310207,0,Normal,0.0,14
92.6533444384643,-0.11609627426938118,87.68543564827687,-0.5869816277622988,87.49041090021245,-0.968410044727932,88.05783044882509,-0.9612844878457736,86.68071351054184,-1.0899968863527363,87.27608208281664,-0.43250727372851827,88.34514746391562,-0.13622919419788104,84.12505055828551,-0.6407013568715314,80.32925344751912,-0.523046747737439,0,Normal,0.0,9
86.68369002702791,-7.148872722184578,81.6662121066008,-2.131394801757466,81.16455545406528,1.5039879933965068,81.95515751462526,2.1029684267886353,78.69257089559474,3.7285312687758676,80.79480910312584,3.1719154864862134,81.87175982212489,3.612034675567145,65.98198478857368,16.24274713139171,17.238180988816406,61.889118857966466,1,32,0.006788318798291236,18
64.12633994706825,14.229929970060297,55.14162327063881,23.214646646489733,52.92783924510323,28.65807896681818,52.21238418625487,30.61271130559961,38.13460767566129,42.92699727178991,48.54809067763032,34.08333057297508,50.09764515249442,34.04309190064133,38.191507685316445,42.45399978410578,38.16274627097876,39.33001755344695,1,21,0.005528258935033095,20
93.95738458404514,-2.3127902802623908,87.55149380993916,-1.468770317447337,85.89366412736713,-0.49704909950055765,87.18975128603513,-1.2110638424250766,86.17093861410126,-1.667882218425916,87.8179864746662,-2.0810290296383727,89.18815870718886,-2.087913714710581,83.06161004174398,-0.6691216778094855,80.05885380308774,-1.3496534115385543,0,Normal,0.0,4
78.7893545450726,14.254407133328328,77.1234867786746,10.551416239845977,79.62411509649401,7.218413461584348,79.83463565265602,7.891458272083796,77.37235736903669,9.173556081726943,79.55005406519282,8.092641309353183,80.2750321613609,8.751211999383159,75.66496014723951,9.24797825909134,72.94466192222723,8.3844718243094,1,10,0.002772820656057239,10
79.06376078442301,8.810018446820237,78.41115101717612,3.38318253243186,82.02683523494532,-2.351967982965377,82.38726985375344,-1.3594626427155418,80.1764216995181,0.5516245247360132,81.15782267451118,-0.014573792061582935,83.28953396799328,-0.7412968915104869,74.52143997006415,5.2245956425954745,60.743021506857986,15.389836949784183,1,32,0.0009282063815487393,23
93.5468771522065,-0.503115473805579,88.5391289410174,-0.8642259224968143,87.50248971761513,-0.6599611595367776,88.7687379343444,-1.0426440096045866,87.2737611523735,-0.7278477016098606,88.20742842488785,-0.5647330503418431,89.23572941545633,-0.20948525471227697,86.04283290012019,-1.1298944937893367,82.15874324510825,-0.829609498571628,0,Normal,0.0,10
26.223892584318662,54.0120513508507,26.258770926747914,53.977173008421445,27.461273119262085,56.004319110706504,29.954503432505163,54.75026607738661,28.269011455932098,54.672267509548035,29.59313164441975,54.91796362421618,30.646376713184704,55.37403435798112,27.701262454803903,54.82391903263271,24.50454834278451,54.867889499652,1,10,0.00850310431802784,17
61.777670395941556,14.828269380486887,52.54387639062739,24.062063385801054,50.82365044679352,29.139757723885225,50.65360455222722,30.348559809916225,39.62724211533971,39.4429096072639,47.816585780041,32.855621486365074,49.393484212961205,32.77770626255022,39.682793107107315,38.67846547145815,37.284860082205626,37.8499499196638,1,21,0.0046480490568510165,22
61.5031339240019,16.047561413977547,54.87244891590703,22.67824642207242,56.51298635483691,24.26735727793273,58.020725517739415,23.998795394967566,57.00273205636307,23.253298311944206,58.443209822798316,23.38263684866248,59.600746892607106,23.73441558138427,56.019012367559924,23.82092052272452,53.37875156471551,23.308437680574066,1,11,0.0040429000064204825,21
85.0671106994001,-2.016574289669137,85.29490147463174,-2.2443650649007765,87.84989307809242,-1.441888274074202,89.217960169789,-1.7711991743639999,87.49274111295607,-1.9779927571196225,89.27357932268605,-2.156775423037814,90.69997022562907,-2.0841831168785063,86.71806369994242,-1.9122084882286998,83.40361231310438,-1.8242056781080151,0,Normal,0.0,14
83.55788606336766,0.6628322314420103,83.54533373556528,0.6753845592443923,86.97344368711356,0.7631095659813241,88.264326168211,0.26266543378412166,85.71745556610804,0.6687278137414125,86.40199338308665,1.626189270333981,88.5956505186303,0.9187135104330082,84.47174602947798,0.8427759410936773,81.49879747981655,0.4979569299191837,0,Normal,0.0,13
90.43586246587556,-12.88516712789611,82.80558756814865,-5.2548922301692045,81.43409586118707,-0.6537522284174315,81.6122669873073,0.4072539253996865,77.420068926909,2.8359614413982825,79.50753389166155,2.3183127797992427,81.30192863036585,2.033233843625524,59.26584085412045,20.574092036163997,0.07636365968259803,76.61082558560697,1,32,0.013586031090235894,21
